id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
1531;César Tamarit Santiago;M;1947-01-07;Lince;2023-05-11;Sin Programa
1532;Ismael Bernad;M;1950-12-25;Independencia;2023-01-24;Sin Programa
1533;Marcelo Abraham Hierro Lobo;M;1945-07-13;San Isidro;2023-09-02;Sin Programa
1534;Maxi Manuela Galiano Avilés;F;1959-08-13;Ate;2023-11-10;Bronce
1535;Brunilda Ballesteros Oller;F;1980-06-03;Comas;2023-01-02;Plata
1536;Blanca Antúnez Martín;F;1981-04-23;Sin Especificar;2023-09-20;Plata
1537;Águeda Bonilla Avilés;F;1964-03-03;Lince;2023-03-12;Sin Programa
1538;Horacio Escalona Cuéllar;M;1982-11-21;Sin Especificar;2023-08-25;Sin Programa
1539;María Jesús Elías Sarabia;F;1986-05-17;Comas;2023-12-24;Plata
1540;Fernanda Íngrid Araujo Buendía;F;2002-05-08;Villa El Salvador;2023-08-09;Plata
1541;Etelvina Pedrosa Pinilla;F;2002-08-04;Chorrillos;2024-01-19;Bronce
1542;Purificación Roma Barón;F;1958-05-26;Jesús María;2023-03-23;Plata
1543;Jovita Cañizares Carro;F;1957-11-25;Los Olivos;2023-11-26;Sin Programa
1544;Fidel Águila Riba;M;2006-02-03;Surco;2023-05-29;Plata
1545;Clementina Gallart-Barragán;F;1996-12-06;Independencia;2023-12-22;Bronce
1546;Lucho Ángel Bonilla;M;2002-05-02;Miraflores;2023-08-01;Bronce
1547;Porfirio del Roldán;M;1950-05-23;Independencia;2023-12-28;Sin Programa
1548;Susana Ester Jover Zaragoza;F;1975-04-22;Chorrillos;2023-03-01;Bronce
1549;Matilde Felicidad Castilla Valderrama;F;1962-01-27;Sin Especificar;2023-04-17;Bronce
1550;Pastora Valenciano-Ugarte;F;1999-08-31;Pueblo Libre;2023-11-17;Bronce
1551;Vasco Guerrero Manrique;M;1953-09-13;Chorrillos;2023-11-23;Sin Programa
1552;Abigaíl Carrasco Amador;F;2006-07-31;Los Olivos;2023-06-12;Bronce
1553;Maura de Galan;F;1936-06-12;San Isidro;2024-01-21;Sin Programa
1554;Herminia Haydée Arroyo Múgica;F;1977-08-13;Ate;2023-01-29;Oro
1555;Lino Garay Alberdi;M;1984-01-29;Jesús María;2023-04-24;Plata
1556;Nuria Lucena Iñiguez;F;1959-02-18;Comas;2023-04-03;Bronce
1557;Encarnita Marín Velázquez;F;1946-02-04;Miraflores;2024-01-08;Sin Programa
1558;Felix Aguado-Carbonell;M;1940-12-06;Lince;2023-05-03;Sin Programa
1559;Evita Prieto Andres;F;1938-06-12;Comas;2024-01-05;Sin Programa
1560;Cleto Murillo Neira;M;1973-04-23;Barranco;2023-12-09;Bronce
1561;Álvaro del Aranda;M;1944-07-03;Sin Especificar;2023-12-08;Sin Programa
1562;Jose Angel Cortés Serna;M;1959-04-06;Independencia;2023-01-21;Sin Programa
1563;Visitación Naranjo-Sevillano;F;1941-04-14;Breña;2023-06-13;Sin Programa
1564;Ramiro Barba;M;2007-03-25;Ate;2023-04-30;Plata
1565;Eutimio Moles-Alfonso;M;1955-08-21;Ate;2023-01-26;Sin Programa
1566;Maricruz Mármol Otero;F;1975-04-10;La Molina;2023-10-04;Plata
1567;Brígida Lozano Anguita;F;1988-07-19;San Borja;2023-06-21;Sin Programa
1568;Florina Daza Porras;F;1950-12-06;San Juan de Lurigancho;2023-12-05;Sin Programa
1569;Martirio Caro Mendez;F;1966-12-20;Breña;2023-05-22;Sin Programa
1570;Olimpia Angulo Llabrés;F;1959-03-13;San Miguel;2023-08-09;Bronce
1571;Antonia Valdés;F;1992-01-11;San Juan de Lurigancho;2023-12-09;Sin Programa
1572;Florencia Sans Mate;F;1966-11-08;Miraflores;2023-09-08;Sin Programa
1573;Juan Francisco Mate Díez;M;2003-12-30;Barranco;2023-05-18;Bronce
1574;Florentina Arcos Franch;F;1943-07-13;Villa El Salvador;2023-09-02;Sin Programa
1575;Iván Velasco Amaya;M;1983-01-29;Independencia;2023-01-12;Plata
1576;Yolanda de Falcón;F;1984-10-17;Villa El Salvador;2023-05-15;Plata
1577;Ámbar Tomás Zabaleta;F;1979-11-12;Pueblo Libre;2024-01-13;Bronce
1578;Renata Morán Clemente;F;1951-01-13;San Miguel;2023-02-24;Bronce
1579;Samanta Villalonga Cazorla;F;1991-10-08;San Miguel;2023-01-26;Sin Programa
1580;Paloma Arce Segovia;F;1980-08-22;San Borja;2023-08-14;Sin Programa
1581;Oriana Yuste;F;2004-10-13;San Miguel;2023-01-18;Bronce
1582;Adela Mercader Arregui;F;2001-01-09;Villa El Salvador;2023-01-05;Bronce
1583;Tristán Armando Mínguez Solera;M;1951-03-10;Rímac;2023-07-19;Plata
1584;Aroa Viñas Miguel;F;1964-02-19;Lince;2023-11-20;Sin Programa
1585;Luis Miguel Gallego;M;1981-03-26;Surco;2023-04-04;Sin Programa
1586;Cornelio Fernández Macías;M;1945-11-04;Pueblo Libre;2023-11-08;Plata
1587;Juan Pablo Montaña Sainz;M;1980-03-23;Magdalena del Mar;2023-04-23;Bronce
1588;Elías Company Criado;M;1980-09-20;San Borja;2023-04-05;Sin Programa
1589;Aurora Alcántara Vilaplana;F;1994-09-12;Sin Especificar;2023-09-22;Sin Programa
1590;Clarisa Ordóñez Montalbán;F;1982-11-17;San Isidro;2023-10-04;Plata
1591;Calisto Luque Hierro;M;1991-12-24;Jesús María;2023-06-30;Sin Programa
1592;Andrea Merino Nevado;F;1959-11-10;Ate;2023-09-18;Sin Programa
1593;Isidora Ayuso-Castillo;F;1943-01-12;San Miguel;2023-10-08;Bronce
1594;Jonatan Ayuso Camacho;M;1945-09-01;Chorrillos;2023-12-02;Sin Programa
1595;Amando Boix;M;2004-12-11;Sin Especificar;2024-01-15;Sin Programa
1596;Gustavo Escamilla;M;1940-03-09;San Miguel;2023-12-29;Sin Programa
1597;Victor Manuel Manu Salmerón Pagès;M;1997-02-15;Breña;2024-01-12;Sin Programa
1598;Flavio Figuerola Bermudez;M;1939-04-15;Miraflores;2023-07-08;Sin Programa
1599;Margarita de Buendía;F;1972-08-21;La Molina;2023-08-23;Bronce
1600;Atilio del Menéndez;M;1981-09-20;Sin Especificar;2023-04-08;Bronce
1601;José de Goicoechea;F;1973-04-02;Sin Especificar;2024-01-22;Oro
1602;Teodora Jordá Parra;F;2004-06-21;Barranco;2023-10-30;Sin Programa
1603;Ciriaco Murillo;M;1982-04-24;San Miguel;2023-01-26;Sin Programa
1604;Jenny Torrent Andrés;F;1980-03-31;Los Olivos;2023-01-14;Bronce
1605;Juanita Carbajo Ortega;F;1953-02-22;San Borja;2023-01-31;Sin Programa
1606;Joaquina de Lumbreras;F;1950-01-18;Ate;2023-10-17;Sin Programa
1607;Marciano Castejón Verdejo;M;1957-01-30;Sin Especificar;2023-10-19;Sin Programa
1608;Graciela Campo Moreno;F;1975-10-12;San Isidro;2023-11-22;Sin Programa
1609;Moreno Belda-Matas;M;1989-12-19;Magdalena del Mar;2023-11-09;Sin Programa
1610;Joaquina Pérez-Reyes;F;1969-09-28;Lince;2023-07-07;Sin Programa
1611;Martín Hervás Cuenca;M;1960-05-14;Villa El Salvador;2023-05-18;Bronce
1612;Gregorio de Niño;M;1993-11-02;San Juan de Lurigancho;2023-06-07;Bronce
1613;Ruth Rosa Rozas;F;1953-04-28;Santiago de Surco;2023-04-05;Bronce
1614;Rocío Fabiana Guzman Duran;F;1974-01-23;San Juan de Lurigancho;2023-06-14;Sin Programa
1615;Pepita Torrecilla Carbó;F;1940-08-05;Pueblo Libre;2023-04-25;Bronce
1616;Marc Jesús Morell Cabanillas;M;1938-06-17;Ate;2023-01-03;Sin Programa
1617;Chus del Ramis;M;1946-03-30;Surco;2023-07-10;Sin Programa
1618;Marcelino Camps Pinilla;M;1989-10-23;San Miguel;2023-05-13;Bronce
1619;Leocadia Barriga Botella;F;1950-03-23;Ate;2023-03-27;Bronce
1620;Sebastian Chamorro Abad;M;1991-07-17;Barranco;2023-02-19;Sin Programa
1621;Natalio Company Santamaría;M;1949-02-16;Pueblo Libre;2023-01-03;Sin Programa
1622;Esteban Porta-Salvador;M;1964-08-17;Miraflores;2023-07-31;Bronce
1623;Cristian Moliner Marí;M;1942-02-12;Comas;2023-10-10;Bronce
1624;Rosalina Zaira Mayo Royo;F;1957-06-07;Rímac;2023-11-14;Oro
1625;Anunciación Aguiló Vicens;F;2002-05-19;La Molina;2023-02-09;Sin Programa
1626;Teo Castell;M;1938-06-26;Jesús María;2023-02-24;Plata
1627;Américo Peiró Baena;M;1974-09-03;San Juan de Lurigancho;2023-04-06;Sin Programa
1628;Ofelia Palomar Canals;F;1953-01-28;San Borja;2023-12-13;Sin Programa
1629;Teresita Anguita Gutierrez;F;1980-08-15;Barranco;2023-03-18;Sin Programa
1630;Odalys Prado;F;1949-10-11;Ate;2023-10-29;Sin Programa
1631;Olivia Piñeiro Ramis;F;1970-05-16;San Borja;2023-05-19;Plata
1632;Irma Galván;F;1999-06-26;Breña;2023-02-15;Sin Programa
1633;Jordán Chamorro Fabra;M;1971-03-17;Surco;2023-12-01;Sin Programa
1634;Gregorio Palomino-Rincón;M;1987-10-18;San Borja;2023-09-12;Bronce
1635;Elvira Casas Cañizares;F;2003-07-20;Los Olivos;2023-03-08;Sin Programa
1636;Andrea Alcázar Cobo;F;1958-12-05;Santiago de Surco;2023-06-24;Bronce
1637;Máxima del Cerdán;F;1942-08-02;Independencia;2023-02-10;Sin Programa
1638;Bernardita Ricart Sarmiento;F;1947-05-11;Pueblo Libre;2023-10-13;Plata
1639;Ibán Mateo Escolano Santos;M;1957-12-09;Comas;2023-10-20;Bronce
1640;Ibán Sandoval-Planas;M;1959-03-22;Independencia;2024-01-17;Sin Programa
1641;Coral Estevez Rodriguez;F;1949-05-18;Surco;2023-05-07;Sin Programa
1642;Abraham Luis Valentín Guzmán;M;1998-12-05;Miraflores;2023-08-26;Sin Programa
1643;Eloy Reig-Pedraza;M;1977-03-16;Magdalena del Mar;2023-08-28;Sin Programa
1644;Alejo Tomas Pedrosa;M;1996-09-27;Magdalena del Mar;2024-01-05;Bronce
1645;Marisa Tirado Bernal;F;1937-12-28;San Martín de Porres;2023-11-08;Bronce
1646;Pánfilo Zurita Losa;M;1981-08-30;Ate;2024-01-23;Sin Programa
1647;Lorena de Zabala;F;1950-09-09;San Isidro;2023-05-01;Bronce
1648;Anunciación Delfina Sureda Bermejo;F;1947-12-03;Magdalena del Mar;2023-06-19;Bronce
1649;Rosalva Miguel-Baena;F;1991-03-31;Santiago de Surco;2023-07-30;Bronce
1650;Luna Alba Somoza;F;1999-08-18;Comas;2023-11-14;Bronce
1651;Loida del Muñoz;F;1985-11-11;San Borja;2023-06-30;Sin Programa
1652;Feliciana Mariño;F;1940-01-01;Magdalena del Mar;2023-12-06;Sin Programa
1653;Carina Aranda Mateu;F;1997-10-17;Comas;2023-09-10;Sin Programa
1654;Eladio Américo Sáenz Dominguez;M;1990-09-08;Miraflores;2023-02-10;Sin Programa
1655;Amancio Nando Manzanares Amores;M;1963-03-20;Los Olivos;2023-03-07;Sin Programa
1656;Julieta Blanca Castañeda;F;1964-06-16;La Molina;2023-01-05;Bronce
1657;Antonio Lobo-Iniesta;M;1954-01-26;La Molina;2023-11-26;Bronce
1658;Mario Lucas Llopis;M;2002-05-29;Breña;2023-05-02;Oro
1659;Adrián Cantón Díaz;M;1954-07-18;San Miguel;2023-10-19;Oro
1660;Pepita Bárbara Salom Pelayo;F;1954-05-02;Sin Especificar;2023-07-28;Bronce
1661;Eladio Guzman Toro;M;1976-12-25;Chorrillos;2023-08-21;Bronce
1662;Salomón Álamo Aparicio;M;1994-02-22;Breña;2023-05-10;Sin Programa
1663;Aristides Codina Correa;M;1982-02-24;Independencia;2023-12-12;Sin Programa
1664;Primitiva del Piñol;F;2006-01-12;Surco;2023-09-28;Sin Programa
1665;Nadia Sacristán Diego;F;1971-08-17;Sin Especificar;2023-11-13;Sin Programa
1666;Luis Ochoa Ballester;M;1966-05-14;Miraflores;2023-08-02;Plata
1667;Priscila Carmona Badía;F;1941-11-12;San Miguel;2023-03-28;Sin Programa
1668;Jordana Pujadas Tamayo;F;1987-04-20;Los Olivos;2024-01-15;Sin Programa
1669;Juanita Guillen Pino;F;1985-05-09;Jesús María;2023-08-15;Plata
1670;Jordi Jáuregui;M;1949-11-30;La Molina;2023-04-27;Bronce
1671;Juan Manuel Royo Albero;M;1997-07-21;San Juan de Lurigancho;2023-04-03;Sin Programa
1672;Ángeles Sanchez Piña;F;1998-10-19;Independencia;2023-02-26;Sin Programa
1673;Juan Manuel Armengol Cabanillas;M;1946-06-25;San Juan de Lurigancho;2023-07-02;Plata
1674;Merche Otero-Rosales;F;1996-03-09;Surco;2023-07-18;Bronce
1675;Ángel Máximo Llamas Naranjo;M;1944-02-29;Ate;2024-01-25;Sin Programa
1676;Eliseo Cabello Jara;M;1955-07-17;Sin Especificar;2024-01-21;Bronce
1677;Gustavo Jerónimo Herranz Ferrero;M;1976-07-31;San Juan de Lurigancho;2024-01-20;Sin Programa
1678;Florentino Escolano-Millán;M;1987-10-03;Villa El Salvador;2023-10-14;Bronce
1679;Adelina Aguirre-Bayo;F;2001-04-18;Surco;2023-09-21;Sin Programa
1680;Hernán Cabañas Zapata;M;1948-09-03;San Martín de Porres;2023-01-08;Sin Programa
1681;Noa Salmerón Ortega;F;1939-10-29;Santiago de Surco;2023-09-26;Bronce
1682;Primitivo Luque Infante;M;2006-11-05;Surco;2023-09-06;Sin Programa
1683;Ale Alvarez Briones;M;1970-01-18;Chorrillos;2023-12-09;Sin Programa
1684;Manuel Gaya Carro;M;1938-08-14;San Martín de Porres;2023-03-27;Plata
1685;Antonia Castillo Peña;F;1971-01-11;San Borja;2023-11-14;Plata
1686;Samu Cirino Cantero Espinosa;M;1952-04-08;San Miguel;2023-02-20;Oro
1687;Emilia Solera Benitez;F;1983-12-02;Magdalena del Mar;2023-10-27;Bronce
1688;Ámbar del Roldán;F;1944-11-22;Miraflores;2023-05-28;Oro
1689;Eduardo Cáceres Benavent;M;2002-03-12;Comas;2023-09-27;Sin Programa
1690;Renata Barrios Piñeiro;F;1959-08-05;Surco;2024-01-02;Bronce
1691;Flavio Barrena;M;1994-04-12;Santiago de Surco;2024-01-08;Sin Programa
1692;Ruth Landa Enríquez;F;1984-04-22;Barranco;2023-07-15;Sin Programa
1693;Anastasia del Fonseca;F;1957-10-10;Independencia;2023-09-23;Plata
1694;Haroldo Chuy Téllez Camps;M;1947-11-29;Lince;2023-10-02;Plata
1695;Luz Rosado Gil;F;1948-09-12;Sin Especificar;2023-02-10;Sin Programa
1696;Milagros Ascensión Sala Jove;F;1978-08-18;Santiago de Surco;2023-03-11;Sin Programa
1697;Ale Beltran Bejarano;M;1956-09-09;Lince;2023-09-04;Sin Programa
1698;Pascuala Dionisia Salmerón Alfonso;F;1957-07-27;Pueblo Libre;2024-01-18;Bronce
1699;Carlito de Arellano;M;1963-05-12;San Martín de Porres;2023-04-03;Sin Programa
1700;Débora Cordero;F;1959-11-29;Comas;2024-01-03;Plata
1701;Víctor Posada Acevedo;M;1967-12-02;Chorrillos;2023-12-13;Sin Programa
1702;Paulino Trujillo-Tejera;M;1997-03-28;San Miguel;2023-06-06;Oro
1703;Heriberto Becerra;M;1976-10-09;Surco;2023-01-03;Oro
1704;Coral Acero-Planas;F;1947-04-16;La Molina;2023-04-24;Plata
1705;Benjamín del Mínguez;M;1985-08-20;Miraflores;2023-03-03;Oro
1706;Herberto Baquero Botella;M;2005-11-18;Comas;2023-02-14;Plata
1707;Juanito Nieto Bernat;M;1953-11-25;La Molina;2023-08-29;Sin Programa
1708;Pía del Franco;F;1964-06-18;San Martín de Porres;2023-09-17;Plata
1709;Leonel Ariza Plana;M;2001-05-22;Barranco;2023-03-11;Sin Programa
1710;Eutimio Porta Campillo;M;1951-12-28;Santiago de Surco;2023-03-02;Bronce
1711;Lara Blazquez Río;F;1973-11-29;Sin Especificar;2023-08-31;Sin Programa
1712;Berta Araujo Ferrando;F;2001-05-01;Chorrillos;2023-11-12;Bronce
1713;Plácido Gómez Torrijos;M;1986-08-23;Barranco;2023-11-06;Bronce
1714;Ana Belén Mena;F;1972-05-09;Lince;2023-05-13;Bronce
1715;Juanito del Alegre;M;1967-06-02;Chorrillos;2023-05-19;Sin Programa
1716;Fortunato Barba Nebot;M;1971-11-02;Magdalena del Mar;2023-07-31;Sin Programa
1717;Hermenegildo Carrasco Galán;M;1948-09-22;San Miguel;2023-08-05;Plata
1718;Jesusa Company-Guijarro;F;1947-11-09;Surco;2023-07-30;Plata
1719;Alicia Cid Torrijos;F;2002-07-25;Surco;2023-10-01;Plata
1720;Jonatan Arroyo Herrero;M;1986-06-20;Breña;2023-01-20;Sin Programa
1721;Adoración Dueñas Ayllón;F;1982-08-30;Independencia;2023-10-28;Plata
1722;Segismundo Cabanillas Sastre;M;2005-06-04;Surco;2023-10-31;Sin Programa
1723;Carlota Silvia Bartolomé Camino;F;1940-08-24;San Miguel;2024-01-29;Oro
1724;Leonor Giménez Barroso;F;1957-12-16;Barranco;2023-01-05;Sin Programa
1725;Inmaculada Navas Quesada;F;1947-05-29;Pueblo Libre;2024-01-30;Bronce
1726;Azeneth Cervantes Montoya;F;1993-11-28;Lince;2023-01-26;Sin Programa
1727;Roberto Arroyo Durán;M;1958-07-04;Breña;2023-04-02;Bronce
1728;Ana Belén Carrillo Llanos;F;1977-11-16;Barranco;2023-02-09;Sin Programa
1729;Prudencia Ribes Diéguez;F;1978-10-08;Sin Especificar;2023-09-06;Sin Programa
1730;Manola Cózar Ródenas;F;1966-05-20;Chorrillos;2023-04-22;Bronce
1731;Ángela Armas Cañellas;F;1947-01-15;Independencia;2023-09-09;Bronce
1732;Rosa María Peñalver Cruz;F;2003-06-14;Villa El Salvador;2023-03-08;Plata
1733;Valerio Torrens Berrocal;M;1972-12-07;Comas;2023-02-05;Sin Programa
1734;Adelaida Escobar Borrell;F;1936-06-04;San Martín de Porres;2023-05-15;Sin Programa
1735;Victoria Elodia Rico Tamarit;F;1983-07-03;Surco;2023-12-01;Sin Programa
1736;Clarisa Clemente Lillo;F;1979-09-04;Los Olivos;2023-06-20;Plata
1737;Jafet Requena-Haro;M;1981-11-18;San Martín de Porres;2024-01-01;Plata
1738;María Jesús Arellano Escolano;F;1982-02-09;Rímac;2023-07-26;Sin Programa
1739;María José de Mascaró;F;2003-02-14;San Juan de Lurigancho;2023-01-22;Plata
1740;Hugo Acuña Gutiérrez;M;1991-09-22;Villa El Salvador;2023-05-09;Sin Programa
1741;Benigno Bustos Paredes;M;1968-04-25;San Juan de Lurigancho;2024-01-20;Oro
1742;Lilia Gimenez-Simó;F;1956-01-06;San Borja;2023-07-25;Sin Programa
1743;Eliana Baena Ferrer;F;1939-08-20;Rímac;2024-01-07;Bronce
1744;Rómulo Company Sánchez;M;2000-10-22;San Juan de Lurigancho;2023-11-02;Bronce
1745;Carmen de Aroca;F;1987-01-14;Pueblo Libre;2023-11-05;Sin Programa
1746;Mohamed Pascual López;M;1936-02-26;Los Olivos;2023-03-06;Bronce
1747;Isaac Iglesias Múñiz;M;2007-05-11;Los Olivos;2023-05-03;Bronce
1748;Rosenda Vilma Santana Aroca;F;1953-06-21;Santiago de Surco;2023-04-06;Bronce
1749;Perla Badía Echeverría;F;1969-12-23;Breña;2023-10-13;Plata
1750;Roberta Andres Toro;F;1952-07-31;Lince;2023-11-13;Sin Programa
1751;Bautista Belda-Gutierrez;M;1982-06-11;Santiago de Surco;2023-03-14;Plata
1752;Martina del Rius;F;1981-04-26;Pueblo Libre;2023-09-14;Bronce
1753;Piedad Moreno Grau;F;1979-09-04;Lince;2023-07-02;Sin Programa
1754;Fermín Goñi Cabañas;M;1970-10-28;Breña;2024-01-14;Bronce
1755;Rafa Revilla Folch;M;1976-02-18;Los Olivos;2023-12-09;Bronce
1756;Violeta Giménez;F;1939-11-27;Surco;2023-01-29;Bronce
1757;Jonatan Tormo Ballester;M;1974-06-26;San Miguel;2023-10-27;Bronce
1758;Blanca Garzón;F;1986-05-20;Los Olivos;2023-04-24;Sin Programa
1759;Jenny Carmina Ponce Perea;F;1988-06-12;Independencia;2023-06-12;Sin Programa
1760;Jesusa Ferrera Palmer;F;1991-12-18;Ate;2023-06-06;Sin Programa
1761;Cintia Narváez Castejón;F;1972-04-11;Santiago de Surco;2023-03-04;Sin Programa
1762;Nydia Barreda Lozano;F;1962-06-22;Barranco;2023-02-22;Sin Programa
1763;Aura Solana Segarra;F;1974-04-11;Independencia;2023-12-09;Plata
1764;Che Nuñez;M;1996-03-04;Sin Especificar;2023-11-06;Bronce
1765;Venceslás Marquez Crespo;M;1943-09-17;Sin Especificar;2023-05-16;Sin Programa
1766;Víctor Che Gras Bolaños;M;2000-03-06;San Juan de Lurigancho;2023-06-10;Bronce
1767;Tatiana Vélez;F;1961-03-04;Villa El Salvador;2023-10-01;Plata
1768;Tere de Sáenz;F;1967-03-01;Pueblo Libre;2023-12-09;Sin Programa
1769;Eligia de Roman;F;2006-06-14;San Borja;2023-06-30;Bronce
1770;Duilio Morán Rovira;M;1984-12-24;Sin Especificar;2023-07-19;Bronce
1771;Dan Victor Manuel Company Adadia;M;1981-10-06;Independencia;2023-12-24;Bronce
1772;Amada Arjona;F;1955-05-24;San Juan de Lurigancho;2023-02-01;Sin Programa
1773;Paula de Roig;F;1941-06-12;Sin Especificar;2023-06-18;Bronce
1774;Georgina Tello-Cabañas;F;1944-11-20;Magdalena del Mar;2023-06-09;Bronce
1775;Leocadia de Blanco;F;2002-03-14;La Molina;2023-09-22;Sin Programa
1776;Primitiva Alberola-Ramos;F;1952-03-14;La Molina;2023-03-08;Sin Programa
1777;Blas Palmer Marqués;M;1968-07-23;Independencia;2023-03-17;Oro
1778;Moisés Botella Alcázar;M;1999-07-21;Ate;2023-08-17;Sin Programa
1779;Nayara del Cáceres;F;1969-01-06;Los Olivos;2023-12-26;Bronce
1780;Tecla de Sanz;F;1943-07-15;La Molina;2023-11-26;Sin Programa
1781;Rolando de Ramirez;M;1988-04-08;Lince;2023-10-13;Bronce
1782;Rosa Pellicer Simó;F;1963-01-07;Independencia;2023-06-27;Sin Programa
1783;Teodora Bejarano Plaza;F;2006-08-08;La Molina;2023-07-07;Bronce
1784;Luisa Antúnez Martin;F;1977-12-09;Lince;2023-01-16;Plata
1785;Primitiva Lerma;F;1977-12-22;San Borja;2023-11-06;Sin Programa
1786;Macarena Maricela Galan Berrocal;F;1978-05-31;Independencia;2023-04-04;Bronce
1787;Valerio Florencio Ballesteros Villa;M;1980-07-20;Independencia;2023-08-06;Bronce
1788;Victoria Aznar Cantero;F;1995-03-22;San Miguel;2024-01-19;Bronce
1789;Flavia Solana;F;1941-12-08;Magdalena del Mar;2023-04-07;Plata
1790;Alex Gervasio Pazos Díez;M;1959-12-18;La Molina;2023-09-29;Oro
1791;Ofelia Bautista-Fuentes;F;1979-06-04;San Juan de Lurigancho;2023-01-22;Plata
1792;Florencio Gómez Carballo;M;2006-11-16;La Molina;2023-06-13;Sin Programa
1793;Rafa de Gomis;M;1966-09-08;Chorrillos;2023-05-26;Sin Programa
1794;Feliciana Lastra Vara;F;1960-02-17;San Miguel;2023-01-10;Plata
1795;Emiliano Ballester;M;1949-11-07;La Molina;2023-09-28;Sin Programa
1796;Florencia Ojeda Santamaria;F;1953-12-18;Villa El Salvador;2023-06-11;Plata
1797;Josué de Soriano;M;2001-05-24;Comas;2023-09-16;Bronce
1798;Nidia Manzano-Sans;F;1992-08-24;Comas;2023-12-14;Bronce
1799;Gerónimo Salomón Bastida Fabra;M;1966-04-23;San Juan de Lurigancho;2023-01-17;Bronce
1800;Armando de Portillo;M;1948-03-10;Villa El Salvador;2023-07-30;Sin Programa
1801;Elvira Benítez Canales;F;1985-01-09;Miraflores;2023-07-11;Plata
1802;Eliana Caparrós Colomer;F;1943-06-18;Sin Especificar;2023-11-15;Oro
1803;Carlos de Viñas;M;1947-08-16;Independencia;2023-01-11;Sin Programa
1804;Eugenio Riera Catalán;M;1985-05-24;Los Olivos;2023-07-22;Bronce
1805;Fanny del Saldaña;F;1939-04-25;San Martín de Porres;2023-10-21;Sin Programa
1806;Esteban Fajardo Barros;M;1953-05-25;San Borja;2023-10-19;Sin Programa
1807;Trini Guerra Vizcaíno;F;1945-09-04;Lince;2023-01-21;Sin Programa
1808;Guiomar Novoa Morera;F;1973-05-19;Lince;2023-04-20;Bronce
1809;Martina del Seco;F;1936-09-18;Surco;2023-03-14;Sin Programa
1810;Margarita Catalán Medina;F;1971-06-25;Independencia;2023-07-05;Sin Programa
1811;Ruperto Juan González;M;1969-02-07;Chorrillos;2023-05-27;Sin Programa
1812;Florencia del Arévalo;F;1936-03-14;La Molina;2023-04-14;Plata
1813;Gabriel Luís Sarmiento;M;1938-10-16;Miraflores;2023-07-15;Sin Programa
1814;María Pilar Cuevas Machado;F;1936-04-10;Sin Especificar;2024-01-08;Sin Programa
1815;Carmelita Corral Cuéllar;F;1989-04-20;Miraflores;2023-04-07;Bronce
1816;Azahar Armengol Moliner;F;1994-12-31;Rímac;2023-11-10;Sin Programa
1817;Begoña Isabela Juliá Pelayo;F;1940-11-29;Pueblo Libre;2023-04-10;Bronce
1818;Clarisa Arana Molins;F;1952-10-15;San Borja;2023-08-06;Sin Programa
1819;Brunilda Peralta Sanabria;F;1937-01-15;San Isidro;2023-04-09;Sin Programa
1820;Candelas Mata-Carrión;F;1939-10-14;Chorrillos;2023-02-02;Sin Programa
1821;Graciela Valera Codina;F;1975-03-20;Sin Especificar;2023-07-10;Bronce
1822;Áurea del Costa;F;1984-02-12;Ate;2023-12-23;Sin Programa
1823;Pepita Vera Muñoz;F;1939-10-03;Jesús María;2023-04-03;Sin Programa
1824;Jordi Manjón Colom;M;1994-04-04;Barranco;2023-10-11;Sin Programa
1825;Pánfilo Wilfredo Salamanca Nevado;M;2005-04-27;La Molina;2023-02-26;Bronce
1826;Patricia Tejero Arjona;F;1968-11-04;San Borja;2024-01-28;Bronce
1827;Nidia Caro Mena;F;1963-10-21;Lince;2023-10-16;Sin Programa
1828;Gracia Giménez Salmerón;F;1959-06-21;Barranco;2023-03-22;Sin Programa
1829;Arturo Morera Ballesteros;M;1947-07-28;Sin Especificar;2023-10-10;Bronce
1830;Miguela Charo Zurita Girona;F;1946-09-20;San Miguel;2023-08-18;Sin Programa
1831;Chelo Alsina Blanes;F;1977-05-05;Breña;2023-05-16;Sin Programa
1832;Susana Salinas-Bonet;F;1961-09-17;Rímac;2023-10-18;Sin Programa
